"","metadata.my_sims","metadata.target_market_size","metadata.r","metadata.s","metadata.u","metadata.nm","metadata.rationality","metadata.visit_change","metadata.mean_daily_visitors","metadata.playground","metadata.tutoring","metadata.coworking","metadata.cafe","metadata.party","metadata.workshop","metadata.camp","metadata.merchandise","metadata.r.membership_cost","metadata.r.playground_credits","metadata.r.tutoring_credits","metadata.r.cowowrking_credits","metadata.r.cafe_credits","metadata.r.party_credits","metadata.r.workshop_credits","metadata.r.camp_credits","metadata.r.merchandise_credits","metadata.s.membership_cost","metadata.s.playground_credits","metadata.s.tutoring_credits","metadata.s.cowowrking_credits","metadata.s.cafe_credits","metadata.s.party_credits","metadata.s.workshop_credits","metadata.s.camp_credits","metadata.s.merchandise_credits","metadata.u.membership_cost","metadata.u.playground_credits","metadata.u.tutoring_credits","metadata.u.cowowrking_credits","metadata.u.cafe_credits","metadata.u.party_credits","metadata.u.workshop_credits","metadata.u.camp_credits","metadata.u.merchandise_credits","dxsxbar.y","dxsxbar.visit_prob","dxsxbar.visits","dxsxbar.playground_lambda","dxsxbar.tutoring_lambda","dxsxbar.coworking_lambda","dxsxbar.cafe_lambda","dxsxbar.party_lambda","dxsxbar.workshop_lambda","dxsxbar.camp_lambda","dxsxbar.merchandise_lambda","dxsxbar.spent","dxsxbar.playground_credits","dxsxbar.tutoring_credits","dxsxbar.coworking_credits","dxsxbar.cafe_credits","dxsxbar.party_credits","dxsxbar.workshop_credits","dxsxbar.camp_credits","dxsxbar.merchandise_credits","dxsxbar.savings","dxsxbar.r","dxsxbar.s","dxsxbar.u","dxsxbar.nm","dxssd.y","dxssd.visit_prob","dxssd.visits","dxssd.playground_lambda","dxssd.tutoring_lambda","dxssd.coworking_lambda","dxssd.cafe_lambda","dxssd.party_lambda","dxssd.workshop_lambda","dxssd.camp_lambda","dxssd.merchandise_lambda","dxssd.spent","dxssd.playground_credits","dxssd.tutoring_credits","dxssd.coworking_credits","dxssd.cafe_credits","dxssd.party_credits","dxssd.workshop_credits","dxssd.camp_credits","dxssd.merchandise_credits","dxssd.savings","dxssd.r","dxssd.s","dxssd.u","dxssd.nm","dxsk.y","dxsk.visit_prob","dxsk.visits","dxsk.playground_lambda","dxsk.tutoring_lambda","dxsk.coworking_lambda","dxsk.cafe_lambda","dxsk.party_lambda","dxsk.workshop_lambda","dxsk.camp_lambda","dxsk.merchandise_lambda","dxsk.spent","dxsk.playground_credits","dxsk.tutoring_credits","dxsk.coworking_credits","dxsk.cafe_credits","dxsk.party_credits","dxsk.workshop_credits","dxsk.camp_credits","dxsk.merchandise_credits","dxsk.savings","dxsk.r","dxsk.s","dxsk.u","dxsk.nm","dxssk.y","dxssk.visit_prob","dxssk.visits","dxssk.playground_lambda","dxssk.tutoring_lambda","dxssk.coworking_lambda","dxssk.cafe_lambda","dxssk.party_lambda","dxssk.workshop_lambda","dxssk.camp_lambda","dxssk.merchandise_lambda","dxssk.spent","dxssk.playground_credits","dxssk.tutoring_credits","dxssk.coworking_credits","dxssk.cafe_credits","dxssk.party_credits","dxssk.workshop_credits","dxssk.camp_credits","dxssk.merchandise_credits","dxssk.savings","dxssk.r","dxssk.s","dxssk.u","dxssk.nm","custyp.PWT","custyp.SAHP","custyp.WFHP","memtyp.nm","memtyp.r","memtyp.s","memtyp.u","vis.0","vis.1","vis.2","vis.3","vis.4","vis.5","vis.6","vis.7","vis.8","vis.9","vis.10","vis.11","vis.12","vis.13"
"188",188,20735,0.3,0.6,0.1,-0.4,0.7,1.028,62,13.6868686868687,37.2727272727273,19.1414141414141,1.18181818181818,289.89898989899,25.4545454545455,111.363636363636,16.3434343434343,23737,2369,6,2409,855,2,6,3,2,6737,240,5,28,78,1,0,0,0,1040,24,74,22,32,0,0,2,0,188,0.510533505988616,1.01683144441765,5.00769449985751,0.997120469220783,5.01574705336461,1.00322345714195,0.00136247905389487,0.00136906956334105,0.00136326916762353,0.00136758543079666,5390.16745608971,327.588404420379,3.99284477278208,263.980658282853,129.312291470285,0.624933687002653,0.677984084880637,0.474270557029178,0.22522305280926,119.434313718326,0.188742224884115,0.679024400972364,0.114825374479703,0.0174079996638187,188,0.286346259395652,1.14563867879141,2.91600158823723,0.580063470201456,2.90590943408247,0.583324853086998,0.000799283026180751,0.000798184934179713,0.000802925359328417,0.000798796808216688,7215.88476063695,713.199098888934,13.1070254780125,735.173749671319,260.951839048024,0.678462978579355,1.89958314250935,1.03063949796936,0.632249919426239,124.636473951358,0.0602640199826624,0.139106078402139,0.0652222161548169,0.0269224267117735,188,1.81540359838006,5.04967968774649,1.79496934375659,1.8143712126411,1.81234419913614,1.80881523716888,1.79943250954409,1.80534200936159,1.79335669142297,1.7989237544842,4.83202100555038,6.80999052833686,23.6276613947654,7.00544725417957,6.74102927112454,2.29455884735882,6.97715760271357,4.43340940324012,7.00698782701797,2.50923520341228,2.27204108923942,2.4772586235279,2.61893099530263,12.2554915512038,188,-0.052512337411535,1.32750361707884,-0.00825376774893206,0.00111382330326214,-0.00310846032154036,-0.00767407930813774,0.0131871813870058,0.00763583284068704,0.00417601942659381,0.0112526075352337,1.65916863421232,2.38288498661725,4.57524178218876,2.44834810524146,2.3603149550441,0.626355216123726,2.44464575182261,1.80123851139,2.45073841127392,0.674384569482635,0.179245764268955,-0.539878967538996,0.673017561815277,2.81244038076869,6917,7123,6695,8761,2326,8248,1400,8536,6642,3352,1414,548,174,55,9,4,1,0,0,0,0
"189",189,21019,0.4,0.2,0.6,-0.4,1.2,1.017,71,19.9494949494949,21.8181818181818,5.4040404040404,7.27272727272727,354.545454545455,50,192.929292929293,40.5959595959596,34343,2056,22,2187,1000,1,11,3,3,10000,367,6,36,59,1,1,0,1,124,18,86,20,47,0,1,3,0,189,0.515247337643514,1.12788429516152,4.97994359120007,1.00197368326204,4.99767646492039,0.992044235110033,0.00137293139267218,0.00137244556051545,0.00136552146481845,0.00136884592605346,7048.31329326377,336.592105459178,17.4934020734487,318.083704450182,164.563503150829,0.350730291640896,2.04457871449641,1.17065512155669,0.64118178790618,97.3379376331467,0.234828706852908,0.318138144207875,0.385534644818116,0.0614985041211015,189,0.288915453138239,1.22021556148531,2.91985138898666,0.581337297897804,2.90986189356659,0.583383979400269,0.000802971872055928,0.000800044221863796,0.000798270877661649,0.000802397626129286,11920.9220600172,672.598314874571,29.3049476173746,760.721260336707,342.169971019756,0.477210004736267,3.71560881549112,1.46343221278627,1.04917154046611,99.2991516133225,0.0557372342586781,0.0588738302293593,0.136375566869817,0.05032175090162,189,1.80493994563353,5.15010959726586,1.79555772057392,1.80504131064174,1.80048384883498,1.80279424744335,1.79546351243953,1.78961895576128,1.79905232645864,1.78981622023393,4.06764877891619,4.86043298774772,3.58043370365763,5.05363358021072,5.01725078103478,1.39138568950041,4.93075059730161,1.20259898322601,3.80119787302595,2.87052087182465,2.26625472606513,2.2512759663493,2.1986474393803,3.38637200197991,189,-0.0577508649259252,1.32241841008998,0.0107818167387263,-0.00259597270523016,-0.00409348365502573,0.0219977225344629,0.00297853921778904,-0.00220320355517236,0.0187224357549402,-0.00734847633092195,1.61148641683427,1.91951335454538,1.47449677915029,2.01278569750091,1.99583539998428,0.625563610241374,1.95159715845532,0.450077846658139,1.50913763870435,0.74544746092391,-0.0945345370727589,-0.198240834681022,0.249253586865725,1.07918970792147,6965,7098,6956,8731,2981,4233,5074,7901,6771,3676,1635,665,252,87,22,8,1,1,0,0,0
"190",190,21813,0.1,0.4,0.2,-0.1,1.5,1.041,40,15.5050505050505,8.18181818181818,10.2525252525253,6.45454545454546,253.535353535354,38.6363636363636,255.30303030303,18.3232323232323,25859,2313,5,2192,609,1,10,8,2,6066,393,0,17,5,0,1,1,0,421,32,98,25,20,1,0,1,1,190,0.505260214937631,0.649933525879063,4.98783275842827,0.998345440375423,5.00799032362779,0.999284552303394,0.00136961371552532,0.00138069194274838,0.0013776940212037,0.00137120211915373,1945.78207185318,160.816530963141,8.71569497755717,145.905284449501,41.9879179638497,0.16416815660386,0.710493742263788,0.672488882776326,0.231650850410306,64.2555491188417,0.131363632168076,0.0718191094801715,0.188387134719786,0.608430123631967,190,0.289401810118505,0.878844737588043,2.93226231334056,0.581754304349778,2.91430725538002,0.580791145685263,0.000797688076830949,0.000797647708305917,0.000798951518189379,0.000801229061391505,6533.21178547209,555.986849644405,26.4122075808052,539.286072740563,150.638509005796,0.370436585470214,2.50505419765938,1.99922344839092,0.559271923156043,85.7440367066653,0.0918783915829747,0.0699762567926764,0.121764841558863,0.272013694272754,190,1.79968145849811,5.40387667485482,1.78560185520601,1.80672269681752,1.80704070345929,1.80797495719619,1.80566680795802,1.80315359821108,1.79955565484727,1.79583961078708,12.1186461650047,12.6783641698043,8.96759887126252,12.9230040786481,12.8733890704729,4.28772817545774,12.7595935295302,12.1810930006289,7.10602332399492,3.21406910879222,1.74636758494844,2.55285402307162,1.99337765991004,1.77683402882302,190,-0.0291255239331747,1.49166849561398,0.000680566847305157,0.00341368562179874,-0.00338305983249454,0.0140928708703127,0.00032463982292488,-0.0155282498978581,-0.00605152020880758,-0.00608994475129451,3.29196800667307,3.39568454512407,2.79789340528778,3.45112773143183,3.44296490424569,1.81308467153972,3.4185366994302,3.29049416432972,2.32207587516028,1.0962974034147,0.333391232775154,0.885825025658339,0.371447189740738,-0.347927018928949,7105,7338,7370,18015,1290,695,1813,12099,6418,2388,697,168,38,5,0,0,0,0,0,0,0
"191",191,19445,0.4,0.1,0.8,-0.4,0.5,1.03,13,9.04040404040404,33.1818181818182,24.1919191919192,1.54545454545455,374.747474747475,31.3636363636364,154.545454545455,23.7676767676768,30455,2035,8,2500,709,2,5,7,3,3571,62,2,17,90,0,0,1,1,1238,40,70,34,15,1,1,1,0,191,0.50053634707715,0.239907431216251,5.02332141159603,0.994289513806099,5.00913480394067,0.997176704042222,0.00136723508664741,0.00137462857759303,0.00137141642955371,0.00135792170748511,1255.07571316144,64.7213596494646,4.64070221370299,74.8536405453351,28.4133336450127,0.168115196708665,0.261815376703523,0.379634867575212,0.14908716893803,41.9987283480212,0.151938571699369,0.270676417393088,0.511834411143047,0.0655505997644954,191,0.289677657285247,0.50931620328417,2.90495090485376,0.584324065747127,2.91060884330346,0.58171185854075,0.000799886864149028,0.000796803751346047,0.00079631786986715,0.000798233079878995,5299.94809510507,347.702787096457,15.8690513134905,414.325869064946,123.577738931265,0.449543839631047,0.904231802756773,1.24365361591287,0.560512129959885,95.2366574591302,0.0761631116216467,0.0608833890159622,0.132759296475931,0.0400977210462898,191,1.78558917473805,8.34232959092757,1.80861640908082,1.80178633269858,1.8055388248471,1.80850077597136,1.80411867170909,1.80168371125402,1.80723466374768,1.80152019184134,28.6263101954383,30.0557462103059,14.0108693993466,30.2392178707259,28.4684301154336,9.83888060831043,23.5902030735196,25.0870540206808,21.1930285784831,8.01763271822511,2.64679764553878,2.54606171822493,1.79488798602976,4.29666574203332,191,-0.00509380314763169,2.23676970591421,-0.00704042509183671,0.0236214604684905,-0.00546275024727316,0.0121509454896258,-0.000601678647734581,-0.000742225565961454,-0.00371763833006556,0.0196474764218923,5.19396953589661,5.38717389480818,3.51243183920892,5.40247965450803,5.1756496063367,2.73122082233722,4.52793161586823,4.70602014267532,4.2842718798349,2.36438140883125,0.63524089449426,0.397369739472486,-0.0734812932452009,1.17931944338157,6535,6461,6449,15736,597,1064,2048,15455,3382,548,53,7,0,0,0,0,0,0,0,0,0
"192",192,19567,0.2,0.6,0.4,-0.4,1.7,1.028,31,7.42424242424242,42.7272727272727,20.3535353535354,3.45454545454545,495.959595959596,34.0909090909091,111.363636363636,30.2020202020202,7121,2045,16,2101,455,2,3,5,1,4626,375,4,24,81,0,1,0,0,2451,33,84,25,35,1,1,0,1,192,0.505100725101284,0.565288495937037,5.02051743478636,1.00290584074506,4.99352909686635,0.99609267923266,0.00137288753711008,0.00137269943254439,0.00136958934277036,0.00137153686146924,1719.88843254438,284.574785004437,4.02047975022882,226.212204324639,66.3440672375103,0.285736188480605,0.574078806153217,0.562937599018756,0.173608626769561,75.2615710950152,0.271972099279896,0.40492091209862,0.151089976017018,0.172017012604466,192,0.287708568466076,0.805859405161518,2.93392828090908,0.586915007432746,2.91444733969277,0.585269401008317,0.000801517232484252,0.000802318995171494,0.000801710980608194,0.000796196758137681,2567.2724236017,624.883836232384,14.5379315374952,633.549579991253,140.155291228352,0.654732532617212,0.959050476855279,1.58047996329676,0.3787822646728,109.654999801461,0.0805441477423698,0.107743753173149,0.0332635661561126,0.171200198058295,192,1.80544524437899,5.36576179501206,1.78332282122428,1.79057150737605,1.80674990632254,1.77938192055325,1.78454557473619,1.79451640127764,1.79385629821628,1.80786514144021,2.53003914024706,6.48246376588528,24.4691723631833,7.06800719040949,6.44064923236698,5.39386012494718,4.70042521059844,7.00885080793369,3.97016282146439,4.19668437482199,2.4541596320057,2.23953779239282,2.5165348926827,3.34807855546893,192,-0.017539006522123,1.51993350872704,-0.0157582104766342,-0.0122697393558417,0.0137439014472153,0.00760280023229188,-0.0185841080622947,0.000354897567670198,0.00880979662981649,-0.00368964759494636,1.04926740086504,2.27750965401468,4.61872876069914,2.45962435456654,2.26245757673703,2.02605622642668,1.70245886588363,2.45110782745889,1.72328391777489,1.34089143977747,-0.390891800485449,-0.35557246894061,0.37318398144295,1.13878251187171,6446,6562,6559,12982,2127,3316,1142,11625,5519,1845,474,92,10,2,0,0,0,0,0,0,0
"193",193,24228,0.3,0.4,1,-0.3,0.7,1.009,64,7.42424242424242,13.1818181818182,9.04040404040404,8.90909090909091,463.636363636364,21.8181818181818,245.707070707071,20.7979797979798,35404,2283,3,2126,309,2,8,2,2,1460,55,11,35,98,1,1,0,1,570,40,59,32,5,0,0,0,0,193,0.508107408047979,0.92413736173023,5.02552351982763,0.993376058754959,4.96091841312247,0.997937105911351,0.00137005262423379,0.00136853231325607,0.00136930217771812,0.00136958316682444,3337.27225824365,190.543620954468,11.6138990199169,173.484196013295,46.0953292208864,0.399826646854879,0.887072808320951,0.162621759947169,0.399620274063068,58.4471172847844,0.146253329595954,0.42846144918192,0.39228951550669,0.0329957057154356,193,0.290095296464872,1.08898590768242,2.91974667489868,0.582302163014521,2.92487782426741,0.582523867065005,0.000796868548766165,0.000797277538660666,0.000797273138939469,0.000795419582679089,9558.66914693043,611.430251579492,20.1335700636972,570.081551302558,84.6507999753171,0.63451058033399,2.1561894770131,0.546635176637473,0.634282767049869,64.3918139729777,0.0506755636407561,0.140770796037511,0.182467290888245,0.0317070590400654,193,1.79416028516769,5.60345025464112,1.80249577492317,1.80569508133981,1.78579993998855,1.79928937013147,1.80008724423377,1.80182019907612,1.80580688202959,1.80301062051067,10.3033994609845,10.3718602198413,3.69869537045193,10.381462639455,6.83456466208792,3.58660017593319,9.63983924539535,10.3869846602807,3.58852235371246,5.44474125245271,2.32832104064283,2.20204882695393,2.14441946770858,6.09378970983844,193,-0.0479390524236996,1.42312185391628,-0.014989554996028,-0.00104000708390556,0.016919605845246,0.0111246137812388,0.00905146303478613,-0.0090548404102981,0.00103811001502879,-0.00275162728439951,3.04247211366665,3.05963827057826,1.52973676882622,3.06168869410926,2.16429605859717,1.33439656134881,2.86860629737808,3.06362895555518,1.33483705151615,1.02311180353785,0.230836099433255,-0.0256218037496046,0.32148978973063,1.68998904253741,8083,7945,8200,11204,1947,5712,5365,10759,7711,3598,1462,480,155,47,12,1,2,1,0,0,0
"194",194,18052,0.7,0.2,0.5,-0.5,1.1,1.006,68,22.1717171717172,50,18.9393939393939,5.18181818181818,394.949494949495,15.9090909090909,423.232323232323,35.1515151515152,38586,2500,10,2495,982,1,10,2,4,1364,269,5,39,31,0,0,0,0,1584,20,92,13,33,0,0,3,0,194,0.509165171393491,1.25144028362508,4.96704246094895,1.00645945383371,4.99578098736087,0.996497212318174,0.0013754140637209,0.00136434569002281,0.0013719785754304,0.00136989520702933,9494.15110444127,577.228435473727,15.4036117881675,559.323795231285,237.812027879056,0.231553290494128,2.31497894970086,1.26916685131841,0.926213161976512,172.370011325307,0.346074505560072,0.224623648195206,0.403218476814327,0.0260833694303956,194,0.288932894525075,1.28283072764364,2.91180165254929,0.581943064022803,2.91201132131947,0.583021298774531,0.000799010600456834,0.000792615162618458,0.000795305246714408,0.000797953335992,15970.0558652022,992.929236396034,30.1855206606451,1015.4514847077,406.276373141837,0.421836723839527,4.21801464401078,1.3166183659799,1.68734689535811,158.909471623281,0.0768080353551023,0.0366607660144579,0.090409634774177,0.0362162536442697,194,1.80300206885086,4.7295966766739,1.80913776649746,1.80423772898975,1.80497581944332,1.80219928179596,1.80052620029389,1.81902654232079,1.80697217937816,1.81629467122969,2.60970485162294,2.62073884897859,4.99740450682558,2.62893928816672,2.61188523060566,2.61998669999945,2.62092631673434,1.25586331152693,2.61998669999945,2.36145929445116,2.32820841088924,2.20034792630915,1.98736797398066,10.2733587378617,194,-0.0513309086864957,1.21576985972193,0.00811663806677553,-0.0161483698855359,0.00784400821530902,0.00338946921135491,-0.0118217316836239,0.0204207253991431,0.00732074780672995,-0.0039084322562381,1.26556480116669,1.26136576946333,1.89710789049027,1.27395069479524,1.26730862728964,1.27268122280334,1.27305025645811,0.202262521988655,1.27268122280334,0.492873032290856,0.29242982018979,-0.0505232502616426,0.100031741159132,2.53760578262399,6076,6028,5948,6435,4146,2651,4820,6123,5770,3348,1699,716,265,92,29,7,2,1,0,0,0
"195",195,22962,0.8,0.3,0.3,-0.4,2,1.046,63,14.8989898989899,21.3636363636364,7.42424242424242,1.54545454545455,293.939393939394,16.8181818181818,96.969696969697,27.7272727272727,39293,2010,11,2086,191,1,6,2,4,1172,338,1,5,95,1,0,1,1,1015,33,38,33,22,0,1,1,1,195,0.515890354084378,0.954098075080568,5.00960744101585,1.00579613749198,4.98016925636471,0.995622103800834,0.00137798009373799,0.00136736220581716,0.00137299776131294,0.00135948978312717,11668.757013124,612.629379765779,2.67988217687721,594.385976303405,75.0955570864115,0.493162616496821,1.79226548210086,0.83821095723369,1.41721104433412,76.9239058998662,0.503176463361233,0.360639086400036,0.0923342149814191,0.0438502352573124,195,0.286685557586234,1.10955597925884,2.92250952660732,0.581924616067155,2.90003520181345,0.582690408292644,0.000795418320282688,0.000801555711202087,0.000797430888956842,0.000797333224689402,17648.3816508002,846.970795128701,6.94990999199216,928.948925814047,81.0381419371225,0.499964134891996,2.69507101829128,0.845443797517504,1.69828046411319,83.9112856777365,0.0955605688929467,0.0328927270870532,0.0645969663723683,0.0616118652737425,195,1.82370351206355,5.18906301052194,1.79473149157796,1.80853781798981,1.81121999204916,1.79952698351995,1.81038437294048,1.79317585515933,1.80562773515173,1.80889438521467,1.85632981146958,1.84628615048297,16.9443764403859,1.86002595074472,1.49427042555193,1.00074813691176,1.84840595006791,1.46914487322095,1.76938963436809,2.67058142907218,2.39025746386701,4.74274218329284,2.22432853929179,6.15100538938212,195,-0.0795367885848337,1.37948771440063,0.000137862718455902,-0.0111235903279673,0.0131485417341078,0.0164246217169608,-0.00541554946468269,-0.0024187185294566,-0.00964802973105808,0.00848577575325594,0.923688266003326,0.884199391839435,3.53572630971131,0.926593801378391,0.441162170094696,0.0273503047779437,0.907478211525206,0.313351763054672,0.752424313737696,0.760860404709215,-0.643157251492559,-1.39872091896921,0.643599852910971,1.87223633338364,7580,7830,7552,10535,6575,4606,1246,9951,7366,3464,1430,504,190,43,12,2,0,0,0,0,0
"196",196,17432,0.1,0.7,0.7,-0.2,1.2,1.023,8,18.1313131313131,15,23.989898989899,6.09090909090909,184.848484848485,39.5454545454545,312.878787878788,19.8080808080808,18434,2439,15,2005,745,2,5,3,1,9712,382,8,36,84,1,1,0,1,198,32,76,25,28,0,0,2,1,196,0.500135036623563,0.161369894446994,4.98017694151242,0.994507952401482,5.00440963095851,1.00440963095851,0.00137106954422928,0.00136534011174886,0.00137433352682273,0.00136557030507378,1389.33231465643,99.1831671464531,2.28310004589261,61.1703786372212,30.8195423718599,0.146971087654888,0.243288205598899,0.153510784763653,0.143529141808169,33.7890556552213,0.220755761722218,0.565814174571958,0.202375040394025,0.0110550233117987,196,0.288806001045615,0.415346317032812,2.90575131668383,0.583038911821371,2.92426885634202,0.5871557258495,0.000796813893503996,0.000802655146790359,0.000796794711047213,0.00080468638933058,4079.7768510701,420.25156959333,10.9647421064489,333.137442512746,130.821111873983,0.435466555762907,0.909199116628913,0.616042261847622,0.350621704338789,92.1282992935268,0.0754643004414273,0.122452690901825,0.0395896752667478,0.0228960385598492,196,1.81210524267624,12.255406271594,1.81662448984298,1.79610303273439,1.78508231088304,1.78217987661323,1.80561701474475,1.78221513242197,1.80934353929935,1.7857010854094,11.1669114242799,27.1858857998777,35.737302593662,29.3695054991314,27.5544882145336,11.7638112029286,24.114533983804,16.9162174999334,5.13480826858942,10.7024447473914,1.86453357502112,1.91941595275404,2.18284975603555,19.5179387458986,196,0.00290933838508497,2.79092986876101,0.00828813450204358,0.0226704431328907,0.00111877265567035,-0.00903893916192833,0.00204414436665406,0.00546352102458175,-0.00390550735437209,0.00730212459813877,2.98666570464696,5.03277656585033,5.71840950120259,5.31902445481767,5.08461113503857,3.06303484787838,4.63097768891055,3.91718855668045,2.03324782554959,2.86287472290935,0.184792109792985,-0.184285720130843,-0.0517866149243222,3.6810575602252,5845,5799,5788,14929,559,1442,502,14907,2267,233,21,3,1,0,0,0,0,0,0,0,0
"197",197,19112,1,0.3,0.9,-0.1,1,1.044,68,10.6565656565657,26.3636363636364,11.6666666666667,2.72727272727273,257.575757575758,33.1818181818182,380.050505050505,11.8888888888889,13838,2152,20,2278,118,1,4,7,1,9520,98,3,30,26,1,0,0,1,669,12,13,40,26,0,0,3,1,197,0.522758242263556,1.20290916701549,4.99165472219051,1.00919830367298,4.98918126429638,1.00353471931538,0.00137435468117762,0.00137439088094776,0.00137591706325687,0.00135943603190746,6484.54364807557,650.088680336221,3.23901213897028,677.867639877215,42.1116290574223,0.540969024696526,1.21724570950188,2.32408957722897,0.605378819589787,90.596465386388,0.469335910863135,0.366981738871588,0.0921900498125374,0.0714923004527397,197,0.289985098281114,1.2777016447019,2.91114102170323,0.579976962021291,2.9136001287905,0.583205005055627,0.00079791836511468,0.000799170792037742,0.00079639849840943,0.000798585957560488,6111.27210224471,956.273188821698,6.8581621577618,1019.72437513874,49.3843750298604,0.498331749600466,1.84050888722527,3.17704099937796,0.488781960377257,87.4140527074293,0.0807599839855421,0.0859257666536128,0.0579396361356708,0.0554211731505043,197,1.80692318935189,4.83124401113671,1.80973447787698,1.80989999128477,1.80394977576457,1.79941647664327,1.80485951297831,1.7974743998145,1.81017288862473,1.80599289342504,1.20487877844849,1.72401714097454,4.82370188149191,1.72460713110992,1.69214849949014,1.02703689726215,1.72353207964419,1.60915737190601,1.18593409605718,3.15660108890681,2.31953476048874,2.2091066886379,2.67933808106506,3.20105033417921,197,-0.0985524521550646,1.26567806452682,0.00924327297219777,-0.0152884240260221,-0.00433998760951487,-0.0121161555582488,-0.00614714037050996,-0.00117963704453558,-0.0161525472209343,0.0154768018783579,0.0240844425110563,0.847400589275033,1.90888818363443,0.849525872250092,0.72975320255208,-0.164416098717522,0.850540130245958,0.723898683757348,-0.431166918504554,0.655865962199786,-0.17764130961242,0.184305370195765,0.761184163456435,0.997507989287057,6360,6486,6266,7830,5682,4411,1189,6897,6005,3381,1693,719,288,92,22,13,2,0,0,0,0
